zone,mc_el_mean_mean,mc_el_mean_std
FR,153.15255620758808,77.78251560753003
AT,36.80962203021513,8.591264539538146
BE,50.288766929607874,33.93918858301305
CZ,9.702084705871613,5.957923203917891
DE,24.049742514125263,5.9939042628215855
DK,35.00709663113611,7.292641975892532
ES,40.60056499440244,11.16047271860093
IT,67.15838286985218,24.035772880466805
NO,45.71525070661842,5.347811138053727
PL,55.01046354885043,47.04381445757212
SE,36.190466041201965,4.927740715636692
UK,52.29259740485598,5.401283972333936
CH,15.907531433316406,1.9653225612655068
NL,49.728033656220006,10.222413675398744
